              Y_h1             Y_he4             Y_c12             Y_c13             Y_n13             Y_n14             Y_n15             Y_o14             Y_o15             E_nuc              Time
     6.30177514574871E-01     2.91472024968820E-01     3.63889408955761E-12     4.30796224810099E-21     2.96571735855343E-12     3.99330233920212E-12     2.38145256409231E-16     8.81734345422737E-05     1.52367554859575E-04     5.80894724217886E+17     2.45000000000000E+04
     6.30142887178295E-01     2.91480681817987E-01     3.63909389728510E-12     4.30843516247360E-21     2.96588020287613E-12     3.99352160710217E-12     2.38158332706955E-16     8.81734345420481E-05     1.52367554859219E-04     5.81131066265913E+17     2.45100000000000E+04
     6.30108259781719E-01     2.91489338667154E-01     3.63929370501259E-12     4.30890807684622E-21     2.96604304719883E-12     3.99374087500222E-12     2.38171409004678E-16     8.81734345418225E-05     1.52367554858862E-04     5.81367408313941E+17     2.45200000000000E+04
     6.30073632385142E-01     2.91497995516321E-01     3.63949351274008E-12     4.30938099121883E-21     2.96620589152154E-12     3.99396014290228E-12     2.38184485302401E-16     8.81734345415969E-05     1.52367554858506E-04     5.81603750361968E+17     2.45300000000000E+04
     6.30039004988566E-01     2.91506652365488E-01     3.63969332046757E-12     4.30985390559145E-21     2.96636873584424E-12     3.99417941080233E-12     2.38197561600124E-16     8.81734345413713E-05     1.52367554858150E-04     5.81840092409996E+17     2.45400000000000E+04
     6.30004377591990E-01     2.91515309214655E-01     3.63989312819506E-12     4.31032681996406E-21     2.96653158016695E-12     3.99439867870239E-12     2.38210637897847E-16     8.81734345411457E-05     1.52367554857794E-04     5.82076434458023E+17     2.45500000000000E+04
     6.29969750195414E-01     2.91523966063821E-01     3.64009293592255E-12     4.31079973433667E-21     2.96669442448965E-12     3.99461794660244E-12     2.38223714195571E-16     8.81734345409200E-05     1.52367554857437E-04     5.82312776506051E+17     2.45600000000000E+04
     6.29935122798838E-01     2.91532622912988E-01     3.64029274365004E-12     4.31127264870929E-21     2.96685726881236E-12     3.99483721450250E-12     2.38236790493294E-16     8.81734345406944E-05     1.52367554857081E-04     5.82549118554079E+17     2.45700000000000E+04
     6.29900495402261E-01     2.91541279762155E-01     3.64049255137753E-12     4.31174556308190E-21     2.96702011313506E-12     3.99505648240255E-12     2.38249866791017E-16     8.81734345404688E-05     1.52367554856725E-04     5.82785460602106E+17     2.45800000000000E+04
     6.29865868005685E-01     2.91549936611322E-01     3.64069235910502E-12     4.31221847745452E-21     2.96718295745777E-12     3.99527575030260E-12     2.38262943088740E-16     8.81734345402432E-05     1.52367554856368E-04     5.83021802650134E+17     2.45900000000000E+04
     6.29831240609109E-01     2.91558593460489E-01     3.64089216683251E-12     4.31269139182713E-21     2.96734580178047E-12     3.99549501820266E-12     2.38276019386463E-16     8.81734345400176E-05     1.52367554856012E-04     5.83258144698161E+17     2.46000000000000E+04
     6.29796613212533E-01     2.91567250309656E-01     3.64109197455999E-12     4.31316430619975E-21     2.96750864610318E-12     3.99571428610271E-12     2.38289095684187E-16     8.81734345397920E-05     1.52367554855656E-04     5.83494486746189E+17     2.46100000000000E+04
     6.29761985815957E-01     2.91575907158823E-01     3.64129178228748E-12     4.31363722057236E-21     2.96767149042588E-12     3.99593355400276E-12     2.38302171981910E-16     8.81734345395663E-05     1.52367554855299E-04     5.83730828794216E+17     2.46200000000000E+04
     6.29727358419381E-01     2.91584564007990E-01     3.64149159001497E-12     4.31411013494497E-21     2.96783433474858E-12     3.99615282190282E-12     2.38315248279633E-16     8.81734345393407E-05     1.52367554854943E-04     5.83967170842244E+17     2.46300000000000E+04
     6.29692731022804E-01     2.91593220857156E-01     3.64169139774246E-12     4.31458304931759E-21     2.96799717907129E-12     3.99637208980287E-12     2.38328324577356E-16     8.81734345391151E-05     1.52367554854587E-04     5.84203512890271E+17     2.46400000000000E+04
     6.29658103626228E-01     2.91601877706323E-01     3.64189120546995E-12     4.31505596369020E-21     2.96816002339399E-12     3.99659135770293E-12     2.38341400875079E-16     8.81734345388895E-05     1.52367554854230E-04     5.84439854938299E+17     2.46500000000000E+04
     6.29623476229652E-01     2.91610534555490E-01     3.64209101319744E-12     4.31552887806282E-21     2.96832286771670E-12     3.99681062560298E-12     2.38354477172803E-16     8.81734345386639E-05     1.52367554853874E-04     5.84676196986327E+17     2.46600000000000E+04
     6.29588848833076E-01     2.91619191404657E-01     3.64229082092493E-12     4.31600179243543E-21     2.96848571203940E-12     3.99702989350304E-12     2.38367553470526E-16     8.81734345384383E-05     1.52367554853518E-04     5.84912539034354E+17     2.46700000000000E+04
     6.29554221436500E-01     2.91627848253824E-01     3.64249062865242E-12     4.31647470680805E-21     2.96864855636211E-12     3.99724916140309E-12     2.38380629768249E-16     8.81734345382126E-05     1.52367554853161E-04     5.85148881082382E+17     2.46800000000000E+04
     6.29519594039923E-01     2.91636505102991E-01     3.64269043637991E-12     4.31694762118066E-21     2.96881140068481E-12     3.99746842930314E-12     2.38393706065972E-16     8.81734345379870E-05     1.52367554852805E-04     5.85385223130409E+17     2.46900000000000E+04
     6.29484966643347E-01     2.91645161952158E-01     3.64289024410740E-12     4.31742053555327E-21     2.96897424500752E-12     3.99768769720320E-12     2.38406782363695E-16     8.81734345377614E-05     1.52367554852449E-04     5.85621565178437E+17     2.47000000000000E+04
     6.29450339246771E-01     2.91653818801325E-01     3.64309005183489E-12     4.31789344992589E-21     2.96913708933022E-12     3.99790696510325E-12     2.38419858661419E-16     8.81734345375358E-05     1.52367554852092E-04     5.85857907226464E+17     2.47100000000000E+04
     6.29415711850195E-01     2.91662475650491E-01     3.64328985956237E-12     4.31836636429850E-21     2.96929993365293E-12     3.99812623300331E-12     2.38432934959142E-16     8.81734345373102E-05     1.52367554851736E-04     5.86094249274492E+17     2.47200000000000E+04
     6.29381084453619E-01     2.91671132499658E-01     3.64348966728986E-12     4.31883927867112E-21     2.96946277797563E-12     3.99834550090336E-12     2.38446011256865E-16     8.81734345370846E-05     1.52367554851380E-04     5.86330591322519E+17     2.47300000000000E+04
     6.29346457057043E-01     2.91679789348825E-01     3.64368947501735E-12     4.31931219304373E-21     2.96962562229833E-12     3.99856476880341E-12     2.38459087554588E-16     8.81734345368590E-05     1.52367554851024E-04     5.86566933370547E+17     2.47400000000000E+04
     6.29311829660466E-01     2.91688446197992E-01     3.64388928274484E-12     4.31978510741635E-21     2.96978846662104E-12     3.99878403670347E-12     2.38472163852311E-16     8.81734345366333E-05     1.52367554850667E-04     5.86803275418574E+17     2.47500000000000E+04
     6.29277202263890E-01     2.91697103047159E-01     3.64408909047233E-12     4.32025802178896E-21     2.96995131094374E-12     3.99900330460352E-12     2.38485240150035E-16     8.81734345364077E-05     1.52367554850311E-04     5.87039617466602E+17     2.47600000000000E+04
     6.29242574867314E-01     2.91705759896326E-01     3.64428889819982E-12     4.32073093616157E-21     2.97011415526645E-12     3.99922257250358E-12     2.38498316447758E-16     8.81734345361821E-05     1.52367554849955E-04     5.87275959514630E+17     2.47700000000000E+04
     6.29207947470738E-01     2.91714416745493E-01     3.64448870592731E-12     4.32120385053419E-21     2.97027699958915E-12     3.99944184040363E-12     2.38511392745481E-16     8.81734345359565E-05     1.52367554849598E-04     5.87512301562657E+17     2.47800000000000E+04
     6.29173320074161E-01     2.91723073594659E-01     3.64468851365480E-12     4.32167676490680E-21     2.97043984391186E-12     3.99966110830368E-12     2.38524469043204E-16     8.81734345357309E-05     1.52367554849242E-04     5.87748643610685E+17     2.47900000000000E+04
     6.29138692677585E-01     2.91731730443826E-01     3.64488832138229E-12     4.32214967927942E-21     2.97060268823456E-12     3.99988037620374E-12     2.38537545340927E-16     8.81734345355053E-05     1.52367554848886E-04     5.87984985658712E+17     2.48000000000000E+04
     6.29104065281009E-01     2.91740387292993E-01     3.64508812910978E-12     4.32262259365203E-21     2.97076553255727E-12     4.00009964410379E-12     2.38550621638651E-16     8.81734345352797E-05     1.52367554848529E-04     5.88221327706740E+17     2.48100000000000E+04
     6.29069437884433E-01     2.91749044142160E-01     3.64528793683727E-12     4.32309550802465E-21     2.97092837687997E-12     4.00031891200385E-12     2.38563697936374E-16     8.81734345350540E-05     1.52367554848173E-04     5.88457669754767E+17     2.48200000000000E+04
     6.29034810487857E-01     2.91757700991327E-01     3.64548774456475E-12     4.32356842239726E-21     2.97109122120268E-12     4.00053817990390E-12     2.38576774234097E-16     8.81734345348284E-05     1.52367554847817E-04     5.88694011802795E+17     2.48300000000000E+04
     6.29000183091281E-01     2.91766357840494E-01     3.64568755229224E-12     4.32404133676987E-21     2.97125406552538E-12     4.00075744780395E-12     2.38589850531820E-16     8.81734345346028E-05     1.52367554847460E-04     5.88930353850823E+17     2.48400000000000E+04
     6.28965555694704E-01     2.91775014689661E-01     3.64588736001973E-12     4.32451425114249E-21     2.97141690984809E-12     4.00097671570401E-12     2.38602926829543E-16     8.81734345343772E-05     1.52367554847104E-04     5.89166695898850E+17     2.48500000000000E+04
     6.28930928298128E-01     2.91783671538828E-01     3.64608716774722E-12     4.32498716551510E-21     2.97157975417079E-12     4.00119598360406E-12     2.38616003127267E-16     8.81734345341516E-05     1.52367554846748E-04     5.89403037946878E+17     2.48600000000000E+04
     6.28896300901552E-01     2.91792328387994E-01     3.64628697547471E-12     4.32546007988772E-21     2.97174259849349E-12     4.00141525150412E-12     2.38629079424990E-16     8.81734345339260E-05     1.52367554846391E-04     5.89639379994905E+17     2.48700000000000E+04
     6.28861673504976E-01     2.91800985237161E-01     3.64648678320220E-12     4.32593299426033E-21     2.97190544281620E-12     4.00163451940417E-12     2.38642155722713E-16     8.81734345337003E-05     1.52367554846035E-04     5.89875722042933E+17     2.48800000000000E+04
     6.28827046108400E-01     2.91809642086328E-01     3.64668659092969E-12     4.32640590863295E-21     2.97206828713890E-12     4.00185378730422E-12     2.38655232020436E-16     8.81734345334747E-05     1.52367554845679E-04     5.90112064090960E+17     2.48900000000000E+04
     6.28792418711823E-01     2.91818298935495E-01     3.64688639865718E-12     4.32687882300556E-21     2.97223113146161E-12     4.00207305520428E-12     2.38668308318159E-16     8.81734345332491E-05     1.52367554845323E-04     5.90348406138988E+17     2.49000000000000E+04
     6.28757791315247E-01     2.91826955784662E-01     3.64708620638467E-12     4.32735173737817E-21     2.97239397578431E-12     4.00229232310433E-12     2.38681384615883E-16     8.81734345330235E-05     1.52367554844966E-04     5.90584748187015E+17     2.49100000000000E+04
     6.28723163918671E-01     2.91835612633829E-01     3.64728601411216E-12     4.32782465175079E-21     2.97255682010702E-12     4.00251159100439E-12     2.38694460913606E-16     8.81734345327979E-05     1.52367554844610E-04     5.90821090235043E+17     2.49200000000000E+04
     6.28688536522095E-01     2.91844269482996E-01     3.64748582183965E-12     4.32829756612340E-21     2.97271966442972E-12     4.00273085890444E-12     2.38707537211329E-16     8.81734345325723E-05     1.52367554844254E-04     5.91057432283070E+17     2.49300000000000E+04
     6.28653909125519E-01     2.91852926332163E-01     3.64768562956713E-12     4.32877048049602E-21     2.97288250875243E-12     4.00295012680449E-12     2.38720613509052E-16     8.81734345323467E-05     1.52367554843897E-04     5.91293774331098E+17     2.49400000000000E+04
     6.28619281728942E-01     2.91861583181329E-01     3.64788543729462E-12     4.32924339486863E-21     2.97304535307513E-12     4.00316939470455E-12     2.38733689806775E-16     8.81734345321210E-05     1.52367554843541E-04     5.91530116379126E+17     2.49500000000000E+04
     6.28584654332366E-01     2.91870240030496E-01     3.64808524502211E-12     4.32971630924125E-21     2.97320819739784E-12     4.00338866260460E-12     2.38746766104499E-16     8.81734345318954E-05     1.52367554843185E-04     5.91766458427153E+17     2.49600000000000E+04
     6.28550026935790E-01     2.91878896879663E-01     3.64828505274960E-12     4.33018922361386E-21     2.97337104172054E-12     4.00360793050466E-12     2.38759842402222E-16     8.81734345316698E-05     1.52367554842828E-04     5.92002800475181E+17     2.49700000000000E+04
     6.28515399539214E-01     2.91887553728830E-01     3.64848486047709E-12     4.33066213798647E-21     2.97353388604324E-12     4.00382719840471E-12     2.38772918699945E-16     8.81734345314442E-05     1.52367554842472E-04     5.92239142523208E+17     2.49800000000000E+04
     6.28480772142638E-01     2.91896210577997E-01     3.64868466820458E-12     4.33113505235909E-21     2.97369673036595E-12     4.00404646630476E-12     2.38785994997668E-16     8.81734345312186E-05     1.52367554842116E-04     5.92475484571236E+17     2.49900000000000E+04
     6.28446144746062E-01     2.91904867427164E-01     3.64888447593207E-12     4.33160796673170E-21     2.97385957468865E-12     4.00426573420482E-12     2.38799071295391E-16     8.81734345309930E-05     1.52367554841759E-04     5.92711826619263E+17     2.50000000000000E+04
     6.28411517349485E-01     2.91913524276331E-01     3.64908428365956E-12     4.33208088110432E-21     2.97402241901136E-12     4.00448500210487E-12     2.38812147593115E-16     8.81734345307673E-05     1.52367554841403E-04     5.92948168667291E+17     2.50100000000000E+04
     6.28376889952909E-01     2.91922181125498E-01     3.64928409138705E-12     4.33255379547693E-21     2.97418526333406E-12     4.00470427000493E-12     2.38825223890838E-16     8.81734345305417E-05     1.52367554841047E-04     5.93184510715318E+17     2.50200000000000E+04
     6.28342262556333E-01     2.91930837974664E-01     3.64948389911454E-12     4.33302670984955E-21     2.97434810765677E-12     4.00492353790498E-12     2.38838300188561E-16     8.81734345303161E-05     1.52367554840690E-04     5.93420852763346E+17     2.50300000000000E+04
     6.28307635159757E-01     2.91939494823831E-01     3.64968370684203E-12     4.33349962422216E-21     2.97451095197947E-12     4.00514280580503E-12     2.38851376486284E-16     8.81734345300905E-05     1.52367554840334E-04     5.93657194811374E+17     2.50400000000000E+04
     6.28273007763181E-01     2.91948151672998E-01     3.64988351456951E-12     4.33397253859477E-21     2.97467379630218E-12     4.00536207370509E-12     2.38864452784007E-16     8.81734345298649E-05     1.52367554839978E-04     5.93893536859401E+17     2.50500000000000E+04
     6.28238380366604E-01     2.91956808522165E-01     3.65008332229700E-12     4.33444545296739E-21     2.97483664062488E-12     4.00558134160514E-12     2.38877529081731E-16     8.81734345296393E-05     1.52367554839621E-04     5.94129878907429E+17     2.50600000000000E+04
     6.28203752970028E-01     2.91965465371332E-01     3.65028313002449E-12     4.33491836734000E-21     2.97499948494759E-12     4.00580060950520E-12     2.38890605379454E-16     8.81734345294137E-05     1.52367554839265E-04     5.94366220955456E+17     2.50700000000000E+04
     6.28169125573444E-01     2.91974122220496E-01     3.65048560797174E-12     4.33540079516553E-21     2.97516450551309E-12     4.00602280768972E-12     2.38903856428119E-16     8.81734345291850E-05     1.52367554838904E-04     5.94602563003421E+17     2.50800000000000E+04
     6.28134498176859E-01     2.91982779069661E-01     3.65068823900696E-12     4.33588376841250E-21     2.97532965084606E-12     4.00624517387213E-12     2.38917117495535E-16     8.81734345289563E-05     1.52367554838543E-04     5.94838905051382E+17     2.50900000000000E+04
     6.28099870780275E-01     2.91991435918825E-01     3.65089087004218E-12     4.33636674165948E-21     2.97549479617903E-12     4.00646754005454E-12     2.38930378562950E-16     8.81734345287275E-05     1.52367554838181E-04     5.95075247099343E+17     2.51000000000000E+04
     6.28065243383690E-01     2.92000092767989E-01     3.65109350107739E-12     4.33684971490645E-21     2.97565994151201E-12     4.00668990623695E-12     2.38943639630366E-16     8.81734345284987E-05     1.52367554837820E-04     5.95311589147304E+17     2.51100000000000E+04
     6.28030615987105E-01     2.92008749617153E-01     3.65129613211261E-12     4.33733268815342E-21     2.97582508684498E-12     4.00691227241936E-12     2.38956900697782E-16     8.81734345282699E-05     1.52367554837459E-04     5.95547931195265E+17     2.51200000000000E+04
     6.27995988590521E-01     2.92017406466318E-01     3.65149876314782E-12     4.33781566140040E-21     2.97599023217796E-12     4.00713463860177E-12     2.38970161765197E-16     8.81734345280412E-05     1.52367554837097E-04     5.95784273243226E+17     2.51300000000000E+04
     6.27961361193936E-01     2.92026063315482E-01     3.65170139418304E-12     4.33829863464737E-21     2.97615537751093E-12     4.00735700478418E-12     2.38983422832613E-16     8.81734345278124E-05     1.52367554836736E-04     5.96020615291187E+17     2.51400000000000E+04
     6.27926733797351E-01     2.92034720164646E-01     3.65190402521826E-12     4.33878160789435E-21     2.97632052284391E-12     4.00757937096659E-12     2.38996683900029E-16     8.81734345275836E-05     1.52367554836374E-04     5.96256957339148E+17     2.51500000000000E+04
     6.27892106400767E-01     2.92043377013810E-01     3.65210665625347E-12     4.33926458114132E-21     2.97648566817688E-12     4.00780173714900E-12     2.39009944967444E-16     8.81734345273548E-05     1.52367554836013E-04     5.96493299387109E+17     2.51600000000000E+04
     6.27857479004182E-01     2.92052033862975E-01     3.65230928728869E-12     4.33974755438830E-21     2.97665081350986E-12     4.00802410333141E-12     2.39023206034860E-16     8.81734345271260E-05     1.52367554835652E-04     5.96729641435070E+17     2.51700000000000E+04
     6.27822851607597E-01     2.92060690712139E-01     3.65251191832390E-12     4.34023052763527E-21     2.97681595884283E-12     4.00824646951382E-12     2.39036467102276E-16     8.81734345268972E-05     1.52367554835290E-04     5.96965983483031E+17     2.51800000000000E+04
     6.27788224211013E-01     2.92069347561303E-01     3.65271454935912E-12     4.34071350088225E-21     2.97698110417581E-12     4.00846883569624E-12     2.39049728169691E-16     8.81734345266685E-05     1.52367554834929E-04     5.97202325530992E+17     2.51900000000000E+04
     6.27753596814428E-01     2.92078004410467E-01     3.65291718039433E-12     4.34119647412922E-21     2.97714624950878E-12     4.00869120187865E-12     2.39062989237107E-16     8.81734345264397E-05     1.52367554834568E-04     5.97438667578953E+17     2.52000000000000E+04
     6.27718969417843E-01     2.92086661259632E-01     3.65311981142955E-12     4.34167944737620E-21     2.97731139484176E-12     4.00891356806106E-12     2.39076250304523E-16     8.81734345262109E-05     1.52367554834206E-04     5.97675009626914E+17     2.52100000000000E+04
     6.27684342021258E-01     2.92095318108796E-01     3.65332244246476E-12     4.34216242062317E-21     2.97747654017473E-12     4.00913593424347E-12     2.39089511371938E-16     8.81734345259821E-05     1.52367554833845E-04     5.97911351674874E+17     2.52200000000000E+04
     6.27649714624674E-01     2.92103974957960E-01     3.65352507349998E-12     4.34264539387014E-21     2.97764168550771E-12     4.00935830042588E-12     2.39102772439354E-16     8.81734345257534E-05     1.52367554833483E-04     5.98147693722836E+17     2.52300000000000E+04
     6.27615087228089E-01     2.92112631807124E-01     3.65372770453520E-12     4.34312836711712E-21     2.97780683084068E-12     4.00958066660829E-12     2.39116033506770E-16     8.81734345255246E-05     1.52367554833122E-04     5.98384035770797E+17     2.52400000000000E+04
     6.27580459831504E-01     2.92121288656289E-01     3.65393033557041E-12     4.34361134036409E-21     2.97797197617366E-12     4.00980303279070E-12     2.39129294574186E-16     8.81734345252958E-05     1.52367554832761E-04     5.98620377818758E+17     2.52500000000000E+04
     6.27545832434920E-01     2.92129945505453E-01     3.65413296660563E-12     4.34409431361107E-21     2.97813712150663E-12     4.01002539897311E-12     2.39142555641601E-16     8.81734345250670E-05     1.52367554832399E-04     5.98856719866718E+17     2.52600000000000E+04
     6.27511205038335E-01     2.92138602354617E-01     3.65433559764084E-12     4.34457728685804E-21     2.97830226683960E-12     4.01024776515552E-12     2.39155816709017E-16     8.81734345248382E-05     1.52367554832038E-04     5.99093061914680E+17     2.52700000000000E+04
     6.27476577641750E-01     2.92147259203781E-01     3.65453822867606E-12     4.34506026010502E-21     2.97846741217258E-12     4.01047013133793E-12     2.39169077776433E-16     8.81734345246095E-05     1.52367554831677E-04     5.99329403962641E+17     2.52800000000000E+04
     6.27441950245166E-01     2.92155916052946E-01     3.65474085971127E-12     4.34554323335199E-21     2.97863255750555E-12     4.01069249752034E-12     2.39182338843848E-16     8.81734345243807E-05     1.52367554831315E-04     5.99565746010601E+17     2.52900000000000E+04
     6.27407322848581E-01     2.92164572902110E-01     3.65494349074649E-12     4.34602620659897E-21     2.97879770283853E-12     4.01091486370275E-12     2.39195599911264E-16     8.81734345241519E-05     1.52367554830954E-04     5.99802088058562E+17     2.53000000000000E+04
     6.27372695451996E-01     2.92173229751274E-01     3.65514612178171E-12     4.34650917984594E-21     2.97896284817150E-12     4.01113722988516E-12     2.39208860978680E-16     8.81734345239231E-05     1.52367554830592E-04     6.00038430106523E+17     2.53100000000000E+04
     6.27338068055412E-01     2.92181886600438E-01     3.65534875281692E-12     4.34699215309291E-21     2.97912799350448E-12     4.01135959606758E-12     2.39222122046095E-16     8.81734345236944E-05     1.52367554830231E-04     6.00274772154484E+17     2.53200000000000E+04
     6.27303440658827E-01     2.92190543449603E-01     3.65555138385214E-12     4.34747512633989E-21     2.97929313883745E-12     4.01158196224999E-12     2.39235383113511E-16     8.81734345234656E-05     1.52367554829870E-04     6.00511114202445E+17     2.53300000000000E+04
     6.27268813262242E-01     2.92199200298767E-01     3.65575401488735E-12     4.34795809958686E-21     2.97945828417043E-12     4.01180432843240E-12     2.39248644180927E-16     8.81734345232368E-05     1.52367554829508E-04     6.00747456250406E+17     2.53400000000000E+04
     6.27234185865658E-01     2.92207857147931E-01     3.65595664592257E-12     4.34844107283384E-21     2.97962342950340E-12     4.01202669461481E-12     2.39261905248342E-16     8.81734345230080E-05     1.52367554829147E-04     6.00983798298367E+17     2.53500000000000E+04
     6.27199558469073E-01     2.92216513997096E-01     3.65615927695778E-12     4.34892404608081E-21     2.97978857483638E-12     4.01224906079722E-12     2.39275166315758E-16     8.81734345227792E-05     1.52367554828785E-04     6.01220140346328E+17     2.53600000000000E+04
     6.27164931072488E-01     2.92225170846260E-01     3.65636190799300E-12     4.34940701932779E-21     2.97995372016935E-12     4.01247142697963E-12     2.39288427383174E-16     8.81734345225505E-05     1.52367554828424E-04     6.01456482394289E+17     2.53700000000000E+04
     6.27130303675904E-01     2.92233827695424E-01     3.65656453902822E-12     4.34988999257476E-21     2.98011886550233E-12     4.01269379316204E-12     2.39301688450589E-16     8.81734345223217E-05     1.52367554828063E-04     6.01692824442250E+17     2.53800000000000E+04
     6.27095676279319E-01     2.92242484544588E-01     3.65676717006343E-12     4.35037296582174E-21     2.98028401083530E-12     4.01291615934445E-12     2.39314949518005E-16     8.81734345220929E-05     1.52367554827701E-04     6.01929166490211E+17     2.53900000000000E+04
     6.27061048882734E-01     2.92251141393753E-01     3.65696980109865E-12     4.35085593906871E-21     2.98044915616828E-12     4.01313852552686E-12     2.39328210585421E-16     8.81734345218641E-05     1.52367554827340E-04     6.02165508538172E+17     2.54000000000000E+04
     6.27026421486150E-01     2.92259798242917E-01     3.65717243213386E-12     4.35133891231568E-21     2.98061430150125E-12     4.01336089170927E-12     2.39341471652836E-16     8.81734345216353E-05     1.52367554826979E-04     6.02401850586133E+17     2.54100000000000E+04
     6.26991794089565E-01     2.92268455092081E-01     3.65737506316908E-12     4.35182188556266E-21     2.98077944683423E-12     4.01358325789168E-12     2.39354732720252E-16     8.81734345214066E-05     1.52367554826617E-04     6.02638192634094E+17     2.54200000000000E+04
     6.26957166692980E-01     2.92277111941245E-01     3.65757769420429E-12     4.35230485880963E-21     2.98094459216720E-12     4.01380562407409E-12     2.39367993787668E-16     8.81734345211778E-05     1.52367554826256E-04     6.02874534682055E+17     2.54300000000000E+04
     6.26922539296396E-01     2.92285768790410E-01     3.65778032523951E-12     4.35278783205661E-21     2.98110973750018E-12     4.01402799025650E-12     2.39381254855084E-16     8.81734345209490E-05     1.52367554825894E-04     6.03110876730016E+17     2.54400000000000E+04
     6.26887911899811E-01     2.92294425639574E-01     3.65798295627473E-12     4.35327080530358E-21     2.98127488283315E-12     4.01425035643891E-12     2.39394515922499E-16     8.81734345207202E-05     1.52367554825533E-04     6.03347218777977E+17     2.54500000000000E+04
     6.26853284503226E-01     2.92303082488738E-01     3.65818558730994E-12     4.35375377855056E-21     2.98144002816612E-12     4.01447272262133E-12     2.39407776989915E-16     8.81734345204915E-05     1.52367554825172E-04     6.03583560825938E+17     2.54600000000000E+04
     6.26818657106642E-01     2.92311739337902E-01     3.65838821834516E-12     4.35423675179753E-21     2.98160517349910E-12     4.01469508880374E-12     2.39421038057331E-16     8.81734345202627E-05     1.52367554824810E-04     6.03819902873899E+17     2.54700000000000E+04
     6.26784029710057E-01     2.92320396187067E-01     3.65859084938037E-12     4.35471972504451E-21     2.98177031883207E-12     4.01491745498615E-12     2.39434299124746E-16     8.81734345200339E-05     1.52367554824449E-04     6.04056244921860E+17     2.54800000000000E+04
     6.26749402313472E-01     2.92329053036231E-01     3.65879348041559E-12     4.35520269829148E-21     2.98193546416505E-12     4.01513982116856E-12     2.39447560192162E-16     8.81734345198051E-05     1.52367554824088E-04     6.04292586969821E+17     2.54900000000000E+04
     6.26714774916887E-01     2.92337709885395E-01     3.65899611145080E-12     4.35568567153846E-21     2.98210060949802E-12     4.01536218735097E-12     2.39460821259578E-16     8.81734345195763E-05     1.52367554823726E-04     6.04528929017782E+17     2.55000000000000E+04
     6.26680147520303E-01     2.92346366734559E-01     3.65919874248602E-12     4.35616864478543E-21     2.98226575483100E-12     4.01558455353338E-12     2.39474082326993E-16     8.81734345193476E-05     1.52367554823365E-04     6.04765271065743E+17     2.55100000000000E+04
     6.26645520123718E-01     2.92355023583724E-01     3.65940137352123E-12     4.35665161803240E-21     2.98243090016397E-12     4.01580691971579E-12     2.39487343394409E-16     8.81734345191188E-05     1.52367554823003E-04     6.05001613113704E+17     2.55200000000000E+04
     6.26610892727133E-01     2.92363680432888E-01     3.65960400455645E-12     4.35713459127938E-21     2.98259604549695E-12     4.01602928589820E-12     2.39500604461825E-16     8.81734345188900E-05     1.52367554822642E-04     6.05237955161665E+17     2.55300000000000E+04
     6.26576265330549E-01     2.92372337282052E-01     3.65980663559167E-12     4.35761756452635E-21     2.98276119082992E-12     4.01625165208061E-12     2.39513865529240E-16     8.81734345186612E-05     1.52367554822281E-04     6.05474297209626E+17     2.55400000000000E+04
     6.26541637933964E-01     2.92380994131216E-01     3.66000926662688E-12     4.35810053777333E-21     2.98292633616290E-12     4.01647401826302E-12     2.39527126596656E-16     8.81734345184324E-05     1.52367554821919E-04     6.05710639257587E+17     2.55500000000000E+04
     6.26507010537379E-01     2.92389650980381E-01     3.66021189766210E-12     4.35858351102030E-21     2.98309148149587E-12     4.01669638444543E-12     2.39540387664072E-16     8.81734345182037E-05     1.52367554821558E-04     6.05946981305548E+17     2.55600000000000E+04
     6.26472383140795E-01     2.92398307829545E-01     3.66041452869731E-12     4.35906648426728E-21     2.98325662682885E-12     4.01691875062784E-12     2.39553648731487E-16     8.81734345179749E-05     1.52367554821197E-04     6.06183323353509E+17     2.55700000000000E+04
     6.26437755744210E-01     2.92406964678709E-01     3.66061715973253E-12     4.35954945751425E-21     2.98342177216182E-12     4.01714111681025E-12     2.39566909798903E-16     8.81734345177461E-05     1.52367554820835E-04     6.06419665401470E+17     2.55800000000000E+04
     6.26403128347625E-01     2.92415621527873E-01     3.66081979076775E-12     4.36003243076122E-21     2.98358691749480E-12     4.01736348299266E-12     2.39580170866319E-16     8.81734345175173E-05     1.52367554820474E-04     6.06656007449431E+17     2.55900000000000E+04
     6.26368500951041E-01     2.92424278377038E-01     3.66102242180296E-12     4.36051540400820E-21     2.98375206282777E-12     4.01758584917507E-12     2.39593431933735E-16     8.81734345172885E-05     1.52367554820112E-04     6.06892349497392E+17     2.56000000000000E+04
     6.26333873554456E-01     2.92432935226202E-01     3.66122505283818E-12     4.36099837725517E-21     2.98391720816075E-12     4.01780821535749E-12     2.39606693001150E-16     8.81734345170598E-05     1.52367554819751E-04     6.07128691545353E+17     2.56100000000000E+04
     6.26299246157871E-01     2.92441592075366E-01     3.66142768387339E-12     4.36148135050215E-21     2.98408235349372E-12     4.01803058153990E-12     2.39619954068566E-16     8.81734345168310E-05     1.52367554819390E-04     6.07365033593314E+17     2.56200000000000E+04
     6.26264618761287E-01     2.92450248924530E-01     3.66163031490861E-12     4.36196432374912E-21     2.98424749882670E-12     4.01825294772231E-12     2.39633215135982E-16     8.81734345166022E-05     1.52367554819028E-04     6.07601375641275E+17     2.56300000000000E+04
